SA4_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
499,57,653,33,847,0,0,0,43,0,43,67,0,0,0,0,67,5,0,0,0,0,5,24,9,0,8,0,41,222,95,69,521,22,929,16,4,0,0,0,20,11,3,0,4,0,18,41,15,0,110,5,171,8,3,0,10,0,21,5,0,0,0,0,5,32,0,0,0,0,32,59,14,15,122,5,215,28,10,0,21,0,59,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,12,7,0,0,0,0,7,16,3,0,0,0,19,6,4,0,6,0,16,9,0,0,0,0,9,3,0,0,0,0,3,47,13,11,114,6,191,4,0,0,0,0,4,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,12,5,0,4,4,0,13,155,14,6,27,9,211,8,0,4,35,567,614,703,168,106,1252,637,2866,26,90,68,732
501,6159,53880,1093,70433,6,31,14,475,13,539,1040,44,73,132,15,1304,199,63,33,225,7,527,1854,483,387,858,44,3626,20445,7815,6169,43107,1214,78750,1576,16,140,15,16,1763,498,74,60,279,13,924,1721,494,420,3213,100,5948,194,107,43,342,10,696,114,28,12,54,0,208,886,48,55,82,17,1088,3652,1337,1081,10731,226,17027,2751,1108,500,5055,150,9564,289,0,20,4,3,316,77,3,9,14,4,107,153,23,15,107,3,301,78,37,22,69,9,215,1334,206,115,69,43,1767,1216,544,303,145,36,2244,674,133,105,389,7,1308,206,23,29,62,7,327,47,0,6,8,0,61,4297,1627,1324,9582,239,17069,61,13,5,18,0,97,1294,109,100,33,10,1546,268,41,30,197,6,542,125,13,9,10,0,157,180,9,10,4,0,203,721,169,104,491,18,1503,5218,897,869,1437,91,8512,409,113,107,1163,12217,14009,42054,14065,10721,94699,14786,176325,1580,8691,7116,54747
502,3583,26208,546,35595,0,11,3,234,0,248,627,24,45,106,18,820,167,54,27,115,4,367,1093,264,158,361,21,1897,16317,4402,3453,21059,643,45874,929,19,114,17,18,1097,294,27,28,140,4,493,1041,251,213,1602,45,3152,93,42,17,114,0,266,100,19,3,27,0,149,704,42,33,38,3,820,2901,666,533,5191,140,9431,868,387,179,1532,36,3002,112,10,6,0,0,128,13,8,0,12,0,33,21,0,6,20,0,47,94,34,9,65,0,202,1089,92,82,30,17,1310,826,260,197,77,13,1373,343,51,45,165,3,607,128,16,15,31,0,190,95,16,0,0,0,111,3395,919,768,4598,130,9810,26,6,8,6,3,49,899,45,46,24,3,1017,216,18,18,121,3,376,94,3,0,10,0,107,84,0,17,0,0,101,663,97,84,202,29,1075,3581,519,465,680,59,5304,286,60,53,525,5914,6838,30135,7633,5915,45823,7229,96735,1017,5098,4198,28226
503,5855,29711,432,44823,4,15,13,158,4,194,10704,325,501,293,66,11889,627,170,101,566,10,1474,1607,393,252,574,23,2849,20243,6874,5074,26104,568,58863,928,22,114,5,15,1084,1363,116,85,257,14,1835,2363,485,410,2213,54,5525,1034,354,154,906,22,2470,316,52,40,77,8,493,4318,184,139,104,20,4765,6229,1664,1190,10140,171,19394,4720,1236,600,3265,103,9924,1203,11,32,6,10,1262,145,20,30,60,0,255,461,62,47,188,4,762,120,47,20,69,3,259,306,32,14,17,0,369,1004,306,217,61,4,1592,1230,184,137,305,13,1869,536,47,44,71,4,702,49,3,7,0,0,59,5575,1635,1191,7694,146,16241,395,29,28,36,0,488,1351,125,144,28,7,1655,776,47,69,113,13,1018,601,58,32,21,3,715,1390,18,59,24,11,1502,840,193,100,414,15,1562,15996,1393,1335,1480,125,20329,496,83,53,362,13136,14130,72279,13702,10362,58413,14548,169304,1679,8472,7036,31110
504,8724,50354,1139,74362,22,72,44,779,12,929,8088,182,317,316,83,8986,1291,276,154,776,18,2515,2523,680,402,1010,37,4652,32564,10041,7926,38319,1225,90075,4120,65,251,55,42,4533,1104,112,75,291,11,1593,2739,691,527,3122,101,7180,812,279,121,550,25,1787,419,68,44,102,5,638,8355,281,192,199,57,9084,7189,2017,1452,10851,254,21763,6478,1971,961,5571,184,15165,395,3,25,8,0,431,222,41,25,41,6,335,636,104,66,180,8,994,378,108,54,161,9,710,2580,214,190,54,43,3081,2173,711,417,167,33,3501,1911,262,178,500,28,2879,435,35,34,78,7,589,215,24,20,5,6,270,7477,2114,1659,9235,219,20704,983,79,36,55,22,1175,1812,162,150,48,18,2190,868,63,47,169,5,1152,764,58,47,44,4,917,5135,69,122,38,40,5404,1009,230,168,530,18,1955,25045,2050,1710,2124,290,31219,1110,160,114,837,16419,18640,107907,20018,15136,88462,19498,251021,4325,12606,10303,52479
505,18201,93386,1797,142723,35,85,30,719,14,883,16122,385,637,532,124,17800,2495,584,252,1387,50,4768,5727,1241,763,1791,70,9592,95440,20051,16081,69614,2270,203456,4899,91,433,56,63,5542,2551,224,194,641,36,3646,6915,1310,1000,5565,138,14928,2753,742,370,1612,60,5537,1001,137,80,179,9,1406,14581,432,289,327,89,15718,22707,4062,3006,21669,502,51946,14791,4300,2014,11128,334,32567,883,24,48,25,8,988,488,99,35,97,13,732,4399,611,350,1067,64,6491,548,158,102,305,9,1122,4391,419,223,128,68,5229,4770,1332,844,253,64,7263,3846,436,374,805,42,5503,1209,73,110,171,12,1575,421,53,19,4,12,509,21206,4066,3290,17141,430,46133,1727,153,68,106,9,2063,9463,450,393,107,46,10459,2022,194,146,418,17,2797,1057,106,74,42,5,1284,9518,130,231,88,71,10038,4005,453,328,1025,42,5853,54890,3923,3932,3769,630,67144,2468,249,230,1344,26658,30949,265194,40636,31381,165597,32302,535110,8806,26183,21649,96922
506,15637,87139,1837,129972,27,86,60,1291,37,1501,38659,551,1001,690,240,41141,950,264,170,756,16,2156,5625,1495,1003,2506,78,10707,62708,18039,14456,66818,2103,164124,8761,75,476,49,59,9420,1928,165,141,510,25,2769,4638,1133,916,5526,159,12372,754,266,148,600,30,1798,634,106,65,113,10,928,24553,442,350,329,140,25814,13059,3434,2530,18359,414,37796,7926,2501,1243,7462,239,19371,3295,20,82,18,14,3429,730,131,79,73,6,1019,206,41,35,139,3,424,389,127,59,190,12,777,4288,336,251,100,70,5045,3734,1094,706,277,56,5867,2274,332,249,719,41,3615,814,67,87,155,9,1132,677,56,11,15,15,774,13597,3796,2890,15980,406,36669,520,42,31,52,3,648,3935,350,274,68,46,4673,1620,94,82,277,13,2086,3166,86,57,35,12,3356,2388,60,117,28,13,2606,2183,371,277,782,29,3642,63100,3386,3359,3498,618,73961,2480,219,180,1448,29490,33817,240058,34168,27190,152121,34814,488351,8098,21746,17521,87701
507,15022,82529,1674,121762,18,68,41,699,15,841,17002,388,536,505,146,18577,3073,634,309,1513,50,5579,4060,1038,755,1790,52,7695,62617,17123,13825,64571,1973,160109,6217,70,386,30,61,6764,1860,200,161,484,21,2726,4763,1165,896,5187,134,12145,697,222,131,611,23,1684,456,80,72,136,6,750,7908,322,231,231,52,8744,12584,3382,2494,19023,434,37917,9802,3069,1470,9158,234,23733,1383,22,44,20,3,1472,354,57,53,68,0,532,253,50,39,124,3,469,384,149,65,223,8,829,4950,405,268,130,98,5851,3536,988,706,228,61,5519,1806,272,249,574,25,2926,736,64,82,116,4,1002,485,53,17,14,10,579,15024,3942,2866,15702,371,37905,1472,79,74,80,17,1722,4270,313,303,87,28,5001,1771,161,137,357,25,2451,972,75,37,38,8,1130,1009,37,68,14,8,1136,2623,415,284,871,28,4221,30240,3186,2967,3432,378,40203,1300,209,163,1378,25023,28073,168262,33007,25771,146641,29654,403335,5395,21596,17954,88568
509,4678,44764,1033,56966,0,19,16,612,16,663,629,35,47,110,8,829,125,49,25,157,0,356,1516,409,293,756,30,3004,14304,5357,4504,33571,1024,58760,1492,5,114,22,22,1655,326,34,37,193,6,596,1272,326,343,2701,76,4718,89,29,14,119,3,254,97,24,12,21,0,154,518,38,19,54,4,633,2188,809,640,7393,181,11211,1058,497,168,1972,60,3755,29,0,7,6,0,42,4,5,0,15,0,24,35,6,3,29,5,78,60,24,10,36,8,138,695,102,98,58,32,985,805,312,217,97,26,1457,549,94,65,262,14,984,113,14,24,43,3,197,26,0,4,3,0,33,3107,1133,895,7338,164,12637,50,4,6,13,8,81,622,56,49,18,6,751,159,14,9,99,4,285,50,3,7,11,0,71,130,3,5,0,0,138,490,104,70,344,11,1019,3615,630,546,1172,93,6056,335,65,74,925,11649,13048,28722,9466,7770,75537,13862,135357,1054,5552,5048,41973
510,2453,27050,640,33465,12,117,45,10672,173,11019,854,58,58,248,12,1230,140,42,23,110,8,323,518,222,122,332,7,1201,6808,2076,1962,14318,429,25593,1636,18,116,86,27,1883,294,25,31,97,7,454,783,190,161,1493,29,2656,88,41,13,117,5,264,60,15,15,32,0,122,952,41,36,45,3,1077,1884,424,383,4066,108,6865,468,257,110,1138,26,1999,146,7,3,0,0,156,40,0,3,3,0,46,75,23,12,43,0,153,49,33,12,64,0,158,1476,97,90,61,28,1752,908,196,145,57,17,1323,185,48,43,132,3,411,64,8,14,32,0,118,138,5,7,11,0,161,1946,503,432,3527,95,6503,68,0,8,16,3,95,535,23,43,30,0,631,226,16,14,51,0,307,157,4,11,11,0,183,128,0,11,0,4,143,209,50,41,151,3,454,4076,496,480,1392,87,6531,258,41,51,794,12808,13952,20272,4622,4047,50783,14191,93915,606,2472,2572,18182
511,3479,38872,841,48153,7,63,24,3689,42,3825,693,18,60,161,14,946,195,69,25,174,0,463,858,237,179,404,8,1686,9465,3747,2996,26644,779,43631,1431,24,167,33,18,1673,284,35,27,151,7,504,1080,311,279,2455,58,4183,100,54,21,153,3,331,88,16,8,26,3,141,900,35,20,52,10,1017,1966,736,510,7087,157,10456,858,425,174,2170,67,3694,62,8,8,3,0,81,21,8,7,9,3,48,57,15,12,38,0,122,50,29,11,43,3,136,1616,132,128,82,55,2013,959,296,192,107,26,1580,276,65,41,184,0,566,89,14,4,41,0,148,168,13,6,5,0,192,2521,898,608,5827,135,9989,39,4,3,8,0,54,871,48,63,20,13,1015,186,23,21,107,11,348,98,8,3,0,4,113,350,8,21,7,14,400,333,86,64,285,8,776,4265,540,563,1298,69,6735,313,78,50,953,11819,13213,24447,7275,5696,67501,13636,118555,827,4297,3749,33565
597,5,45,0,63,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,4,7,0,0,0,0,7,80,8,15,66,3,172,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,29,0,3,22,0,54,6,4,4,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,24,4,4,22,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,37,5,0,3,0,45,3,0,0,0,69,72,189,22,23,128,74,436,9,8,4,59
599,122,1353,33,1718,0,0,4,61,5,70,124,0,0,8,0,132,7,3,0,0,0,10,76,8,10,25,0,119,650,135,110,827,35,1757,20,0,0,0,0,20,35,0,0,9,0,44,94,18,15,103,5,235,4,5,0,4,0,13,5,0,0,0,0,5,35,0,0,0,0,35,154,25,12,300,7,498,73,13,4,53,0,143,10,0,0,0,0,10,0,0,3,0,0,3,0,0,0,3,0,3,3,4,3,3,0,13,58,3,0,0,0,61,52,14,6,0,0,72,24,0,0,8,0,32,8,0,0,5,0,13,9,0,0,0,0,9,159,28,35,234,3,459,0,0,0,0,0,0,29,4,0,0,0,33,11,0,0,3,0,14,0,0,0,0,0,0,11,0,0,0,0,11,23,0,0,6,0,29,294,35,14,69,3,415,20,0,0,26,1521,1567,1618,276,200,2263,1588,5945,38,167,166,1347
601,5062,76114,1533,90918,0,37,16,588,8,649,4087,120,178,362,32,4779,322,100,26,175,16,639,1781,664,425,1354,34,4258,12766,7504,4979,71794,1720,98763,677,39,218,35,3,972,420,88,67,454,15,1044,2058,713,451,5173,111,8506,880,216,92,583,23,1794,218,109,24,137,6,494,1516,84,65,113,6,1784,2376,1688,946,20955,404,26369,1317,585,195,1869,58,4024,367,13,27,22,6,435,101,48,8,42,0,199,17,16,5,8,0,46,100,54,12,102,0,268,199,70,57,82,8,416,474,289,207,168,12,1150,1082,322,120,654,16,2194,255,43,31,104,4,437,44,22,15,16,0,97,3070,1772,1168,14827,253,21090,122,23,10,32,0,187,391,73,55,29,4,552,375,49,32,138,4,598,174,17,7,12,5,215,270,13,10,14,0,307,552,166,78,623,8,1427,8261,1546,950,2254,120,13131,310,81,72,1792,11476,13731,37350,13850,9014,147159,14987,222360,1169,8438,5747,76565
602,2953,52669,1111,61051,0,14,9,408,10,441,1172,45,72,292,21,1602,78,26,10,53,0,167,1412,451,342,1071,30,3306,7767,3793,2733,47009,1271,62573,435,10,148,27,5,625,161,33,25,228,3,450,1046,399,211,3133,71,4860,134,69,23,122,8,356,123,57,14,57,3,254,587,48,34,25,0,694,1320,701,466,11332,237,14056,536,344,80,1038,22,2020,149,0,23,11,0,183,37,6,0,17,0,60,7,0,0,6,0,13,68,25,11,66,0,170,131,66,47,47,0,291,298,137,118,86,6,645,341,102,47,228,5,723,133,19,13,48,3,216,18,10,7,4,0,39,1798,894,607,9577,210,13086,31,4,0,6,0,41,216,22,21,18,0,277,123,21,12,84,3,243,82,13,4,5,0,104,107,9,6,0,0,122,322,74,61,280,6,743,4231,534,469,1030,58,6322,189,50,55,1391,8449,10134,19484,6943,5023,98130,10899,140479,640,4459,3360,53849
603,759,13881,342,16072,0,5,0,156,0,161,100,10,16,34,0,160,21,6,0,12,0,39,317,74,60,153,12,616,2849,938,702,12132,377,16998,62,0,20,4,3,89,75,6,8,52,0,141,383,118,88,842,32,1463,40,8,9,24,0,81,39,11,6,22,4,82,43,12,3,12,0,70,493,201,150,3199,67,4110,114,56,11,166,4,351,17,0,6,3,0,26,7,4,8,7,0,26,0,0,0,0,0,0,16,4,8,22,0,50,49,3,7,16,6,81,99,36,22,18,3,178,120,27,13,56,0,216,36,7,6,12,0,61,0,0,0,0,0,0,638,204,165,2319,47,3373,12,5,0,0,0,17,53,3,3,3,0,62,48,0,9,19,0,76,3,0,0,6,0,9,10,0,4,0,0,14,138,19,12,99,0,268,714,192,119,380,15,1420,36,15,12,429,2351,2843,5300,1715,1298,25705,3096,37114,164,1201,956,14354
604,1830,46092,1148,51972,0,11,3,389,10,413,345,17,21,175,6,564,60,32,0,27,3,122,946,291,208,622,19,2086,5345,2394,1806,37858,1002,48405,370,8,86,21,5,490,105,17,13,153,6,294,655,239,154,2406,57,3511,54,34,3,70,6,167,79,37,16,36,0,168,261,17,22,47,8,355,814,440,318,9280,201,11053,202,136,39,549,24,950,49,0,0,7,4,60,17,6,3,14,0,40,6,0,0,4,0,10,63,29,8,51,0,151,151,41,22,33,6,253,270,116,91,67,7,551,151,53,22,118,10,354,78,8,3,35,0,124,18,7,4,6,0,35,1335,600,406,7396,161,9898,24,3,0,4,0,31,147,12,7,8,0,174,87,14,11,60,0,172,68,11,6,3,0,88,34,4,12,0,4,54,238,62,28,225,12,565,1606,382,293,751,40,3072,116,52,17,1294,5727,7206,11462,4531,3232,81902,7902,109029,439,2964,2238,45570
697,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,6,0,17,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,12,0,0,0,0,5,5,20,10,0,32,5,67,0,0,0,4
699,11,280,15,330,0,0,0,8,0,8,20,0,0,0,0,20,0,0,0,0,0,0,7,0,4,6,0,17,59,14,10,216,11,310,6,0,0,0,0,6,9,0,0,3,0,12,17,0,4,25,0,46,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,11,5,6,70,0,92,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,59,3,76,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,33,3,3,14,0,53,0,0,0,11,162,173,144,40,31,517,191,923,8,28,22,380
701,4166,34405,788,44859,9,105,49,1877,63,2103,4072,228,287,815,49,5451,109,51,14,84,3,261,811,301,185,518,20,1835,8633,3417,3041,23610,558,39259,5084,74,446,145,68,5817,452,49,57,224,9,791,1347,480,404,3746,73,6050,2164,589,238,852,51,3894,176,30,17,52,0,275,3174,57,47,60,20,3358,2510,922,741,8966,150,13289,997,408,186,1498,46,3135,331,4,21,17,0,373,71,11,3,23,0,108,26,9,6,11,0,52,89,49,18,137,3,296,654,126,90,91,9,970,723,233,195,109,11,1271,293,63,44,223,9,632,159,19,31,80,0,289,96,11,10,13,0,130,2166,809,720,6799,102,10596,78,12,0,14,7,111,354,50,25,35,4,468,572,37,27,105,6,747,538,28,13,30,0,609,1001,23,60,13,17,1114,307,59,66,296,4,732,12179,918,1178,1601,210,16086,558,73,61,823,15391,16906,42545,8031,7247,61819,17196,136838,1488,4303,4480,29818
702,1284,16173,433,19652,7,71,42,34817,472,35409,517,23,26,187,10,763,33,9,4,19,0,65,321,84,61,172,11,649,3131,1177,994,9528,273,15103,948,23,103,26,25,1125,181,22,7,104,5,319,676,166,139,1579,43,2603,61,45,6,77,7,196,37,8,7,29,0,81,1116,11,7,18,5,1157,836,294,242,3573,79,5024,350,114,50,455,20,989,93,0,6,6,4,109,21,7,3,13,0,44,12,0,0,8,0,20,22,20,3,48,0,93,504,62,50,35,9,660,346,89,78,41,0,554,121,35,20,59,0,235,51,3,0,26,0,80,133,3,0,0,0,136,863,318,257,2700,72,4210,18,0,0,0,0,18,134,23,9,17,4,187,113,5,7,32,6,163,129,8,5,0,0,142,196,4,3,5,0,208,96,23,13,100,0,232,3001,322,299,815,62,4499,162,30,33,821,10742,11788,11651,2623,2166,60975,12026,89441,423,1357,1310,11722
797,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,11,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,3,0,0,0,6,9,48,0,0,14,6,68,0,0,3,16
799,35,737,52,905,0,0,0,56,9,65,14,0,5,0,0,19,3,0,0,0,0,3,24,3,0,3,0,30,186,46,35,316,12,595,10,4,0,0,0,14,20,0,0,3,0,23,35,0,3,47,0,85,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,35,19,3,102,7,166,8,6,0,14,4,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,4,0,0,0,13,16,3,0,4,0,23,9,0,0,3,0,12,0,0,0,3,0,3,5,0,0,0,0,5,48,12,7,94,6,167,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,0,18,83,12,4,31,0,130,6,0,0,100,593,699,440,106,56,1211,671,2484,16,40,51,518
